id,idFinal,replica,Book,Página,Segmento,Atributo,Propuesta,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8
2063,2063_LibroBAC.pdf,0,LibroBAC.pdf,66.0,"¿Por qué un país necesita tener grandes organizaciones que produzcan el pan diario en lugar de producirlo para todos, nosotros mismos?","3, 5, 18",¿Por qué un país necesita tener grandes organizaciones para sustentarse? ¿Por qué no lo producimos nosotros mismos para todos?,Fiorella,3.0,5.0,18.0,,,,,,
2066,2066_LibroBAC.pdf,0,LibroBAC.pdf,66.0,“El factor más determinante que lleva a organizar la producción en empresas son las economías de la producción en serie.,"19,  21",Las economías de la producción en serie son el factor más determinante que lleva a organizar la producción en empresas.,Fiorella,19.0,21.0,,,,,,,
2067,2067_LibroBAC.pdf,0,LibroBAC.pdf,66.0,"Para que la producción sea más eﬁciente, se necesita maquinaria especializada y fábricas, cadenas de montaje y una división del trabajo en un gran número de pequeñas operaciones.","19, 15, 5","Se necesita maquinaria especializada, fábricas y cadenas de montaje para que la producción sea más eficiente. También se necesita una división del trabajo en varias pequeñas operaciones.",Fiorella,19.0,15.0,5.0,,,,,,
2068,2068_LibroBAC.pdf,0,LibroBAC.pdf,66.0,"Si la especialización y la división del trabajo no fueran necesarias, cada uno de nosotros podría producir nuestra propia electricidad, nuestro propio reloj digital y nuestra propia camisa en nuestra casa","15, 7, 5","La especialización y la división del trabajo son necesarias. Si no fuera así, cada uno de nosotros podría producir su propia electricidad, su reloj digital y su camisa en su casa.",Fiorella,15.0,7.0,5.0,,,,,,
2069,2069_LibroBAC.pdf,0,LibroBAC.pdf,67.0,"Es evidente que no podemos hacer esas proezas, por lo que la eﬁciencia obliga, por lo general, a producir en gran escala en las empresas.","15, 16, 6","Evidentemente, no podemos hacer esas proezas. Por lo tanto, la eficiencia obliga a producir en gran escala en las empresas.",Fiorella,15.0,16.0,6.0,,,,,,
5296,5296_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Por otro lado, los activos netos son los activos que se tienen, descontadas o deducidas las deudas, por ejemplo, hipotecas.","5, 6, 19","Por otro lado, los activos netos son los activos obtenidos tras descontar deudas como la hipoteca, por ejemplo.",Fiorella,5.0,6.0,19.0,,,,,,
5297,5297_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Los activos líquidos son un suplemento importante al ingreso presente, especialmente durante periodos de emergencia familiar cuando se necesita la capacidad para gastar más.","4, 6","Los activos líquidos suplementan al ingreso recibido, especialmente durante periodos de emergencia familiar, cuando se necesita la capacidad para gastar más.",Fiorella,4.0,6.0,,,,,,,
5298,5298_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Lamentablemente, muchas familias no sólo reciben ingresos muy limitados, sino que una gran cantidad de ellas tiene muy pocos o ningunos activos ﬁnancieros.","5, 19","Lamentablemente, muchas familias reciben ingresos muy limitados y la mayoría de ellas tiene muy pocos activos financieros o ninguno.",Fiorella,5.0,19.0,,,,,,,
5300,5300_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"En la práctica que venimos sugiriendo, como paso ﬁnal, usted debe elaborar una lista con todos sus activos, que como antes dijimos, son todas las cosas que posee y evaluarlas.","17, 19","Como paso final de la práctica sugerida, usted debe elaborar una lista con todos sus activos y evaluarlos. Es decir, valorar todas las cosas que posee.",Fiorella,17.0,19.0,,,,,,,
5302,5302_LibroBAC.pdf,0,LibroBAC.pdf,117.0,Una de las cosas que debe calcular es cuanto es el valor neto propio.,"19, 4",El valor neto propio es uno de los elementos que debe calcular.,Fiorella,19.0,4.0,,,,,,,
5304,5304_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Usted puede llegar a tener un valor neto negativo y muchas personas de verdad lo tienen, lo cual signiﬁca sencillamente que usted debe más de lo que tiene.","6, 5, 17, 19",Usted podría tener un valor neto negativo y muchas personas lo tienen. Esto ocurre cuando se debe más de lo que se tiene.,Fiorella,6.0,5.0,17.0,19.0,,,,,
5305,5305_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Por lo tanto, su meta ﬁnal, al hacer un plan ﬁnanciero debiera ser buscar estrategias que le permitan incrementar su activo neto, para así convertir lo negativo de su capital o patrimonio en positivo.","15, 16, 5","Por lo tanto, la meta final de hacer un plan financiero debiera ser buscar estrategias que incrementen su activo neto. Así, lo negativo de su capital o patrimonio se convierte en positivo.",Fiorella,15.0,16.0,5.0,,,,,,
5307,5307_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Por lo tanto, sume todos sus gastos y el servicio de sus deudas en una cuenta y luego réstelas de su ingreso mensual.","19, 5","Por lo tanto, tome su ingreso mensual y réstele todos sus gastos y sus deudas.",Fiorella,19.0,5.0,,,,,,,
5308,5308_LibroBAC.pdf,0,LibroBAC.pdf,117.0,"Aquí puede terminar también con un saldo negativo, lo cual signiﬁca que usted está gastando cada mes más de lo que le entra o recibe.","17, 2, 5","Tras este proceso, también se puede obtener un saldo negativo. Este resultado significa que está gastando por mes más de lo que recibe.",Fiorella,17.0,2.0,5.0,,,,,,
5310,5310_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Usualmente, un saldo negativo termina reﬂejándose en aumentos en los saldos de las tarjetas de crédito o en la solicitud de nuevos préstamos, lo cual hace que su balance en el mes siguiente sea aún más negativo.","15, 5, 19","Usualmente, un saldo negativo se refleja en aumentos en los saldos de las tarjetas de crédito o en la solicitud de nuevos préstamos. Esta situación hace que su balance sea aún más negativo en el mes siguiente.",Fiorella,15.0,5.0,19.0,,,,,,
5311,5311_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"De la anterior experiencia, lo que procede ahora, es el desarrollo del presupuesto en sí, al cual nos referiremos enseguida, según los aspectos que nos propusimos abordar en este capítulo.","15, 5, 6","De la anterior experiencia, procede referirse al desarrollo del presupuesto en sí. Esto se abordará según los aspectos propuestos en este capítulo.",Fiorella,15.0,5.0,6.0,,,,,,
5312,5312_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Aun cuando este es un tema que se analizará luego con más detalle en este mismo Libro Maestro, digamos sobre el presupuesto, en visión económica amplia, que el ingreso, al cual ya se hizo alusión, solamente ofrece una parte del panorama económico de individuos y familia.","15, 16, 5, 19","Este es un tema que se analizará luego con más detalle en este mismo Libro Maestro. Sin embargo, se puede decir que el ingreso solo ofrece una parte del panorama económico de individuos y familia respecto al tema del presupuesto.",Fiorella,15.0,16.0,5.0,19.0,,,,,
5313,5313_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Esto hace surgir una pregunta interesante que es bueno tenerla como referencia para distintos efectos: exactamente, ¿cuánto cuesta a una familia promedio proveerse de los bienes necesarios para un nivel de vida decente?","15, 5, 19",Esto genera la pregunta: ¿cuánto le cuesta exactamente  a una familia proveerse de los bienes necesarios para una vida decente? Esta es una duda interesante que funciona como referencia para distintos efectos,Fiorella,15.0,5.0,19.0,,,,,,
5315,5315_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Ya que los costos varían permanente-mente, dado que algunas familias son más grandes que otras, y puesto que algunas requieren más por miembro que otras, va- rían los cálculos del costo real de proveer las necesidades familiares, pero por ello mismo, en la administración de las ﬁnanzas perso- nales y familiares, un buen comienzo para diferentes decisiones es conocer, a partir del presupuesto, con otros beneﬁcios que este aporta, qué es o cuánto es lo que requiere su familia para su sostenimiento.","15, 19, 5, 6, 17","Los cálculos del gasto real de proveer las necesidades familiares varían permanentemente por la cantidad de miembros o por el gasto que implica cada uno de ellos. Por esto, se debe conocer qué o cuánto se requiere para sostener a su familia al momento de tomar decisiones y al administrar las finanzas personales y familiares.",Fiorella,15.0,19.0,5.0,6.0,17.0,,,,
5316,5316_LibroBAC.pdf,0,LibroBAC.pdf,118.0,Traigamos al caso este ejemplo decisional: Mariana elaboró y revisó su presupuesto y se dio cuenta de que estaba gastando más de lo que ganaba.,"17, 5",Un ejemplo decisional sería: Mariana elaboró y revisó su presupuesto y se dio cuenta de que sus gastos eran mayores a sus ganancias.,Fiorella,17.0,5.0,,,,,,,
5318,5318_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Identiﬁcó que si ella quería ahorrar $100 al mes, tendría que recortar sus gastos, ganar más dinero o ambas cosas.","14, 19, 17","Ella identificó la necesidad de recortar sus gastos, ganar más dinero o ambos su quería ahorrar cien dólares al mes.",Fiorella,14.0,19.0,17.0,,,,,,
5319,5319_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Ella trabajó, entonces, más tiempo en su empresa, lo cual incrementó el ingreso que llevaba a casa.","19, 8.1, 17","Entonces, ella trabajó más tiempo en su empresa, lo que incrementó el ingreso llevado a casa.",Fiorella,19.0,8.0,17.0,,,,,,
5320,5320_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Así mismo, compró poca ropa, descontinuó el canal más costoso que tenía de televisión por cable y lo sustituyó por uno más económico, optó por utilizar más el servicio de bus para ir a su trabajo y otros menesteres que de su propio carro para reducir combustible y otros gastos en recreación.","15, 19, 6, 5","Así mismo, compró poca ropa, sustituyó el canal de televisión más costoso por uno más económico y y redujo otros gastos en recreación. Además, optó por utilizar más el servicio de bus y otros medios para ir a su trabajo, con esto redujo el gasto de combustible.",Fiorella,15.0,19.0,6.0,5.0,,,,,
5321,5321_LibroBAC.pdf,0,LibroBAC.pdf,118.0,El control de sus gastos dio resultados y así Mariana pudo ahorrar los $100 que se había propuesto.,"14, 5",El control de sus gastos dio resultados y Mariana pudo ahorrar los cien dólares que se había propuesto.,Fiorella,14.0,5.0,,,,,,,
5322,5322_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Si se utiliza, entonces, el presupuesto, como hizo Mariana, usted puede llevar también un control de sus ingresos y gastos, identiﬁcar los cambios que puede realizar, para aumentar sus ingresos o reducir sus gastos y preparar un nuevo presupuesto ajustado que incluya más ahorros.","15, 6, 5, 7",Utilizar el presupuesto como hizo Mariana permite llevar un control de sus ingresos y gastos e identificar posibles cambios. Estos cambios se pueden realizar para aumentar sus ingresos o reducir sus gastos y ajustar el presupuesto para incluir más ahorros.,Fiorella,15.0,6.0,5.0,7.0,,,,,
5323,5323_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Desde luego, no es común o habitual hacer el presupuesto del grupo familiar, y menos porque no se da educación para asuntos de la vida tan importantes como éste.","5, 15","Desde luego, no es común hacer el presupuesto del grupo familiar. Uno de los motivos es la falta de educación en este tipo de asuntos tan importantes para la vida.",Fiorella,5.0,15.0,,,,,,,
5324,5324_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Sin embargo, conviene realizar un esfuerzo si se quiere salir adelante en medio de los vaivenes de la economía nacional e internacional, y las mencionamos así, porque ambas están articuladas y en interacción, más hoy en el vigente modelo de la globalización.","15, 2, 1, 16","Sin embargo, conviene realizar un esfuerzo para progresar en medio de las irregularidades de la economía nacional e internacional. Ambas economías están articuladas e interaccionan, más en el vigente modelo de la globalización.",Fiorella,15.0,2.0,1.0,16.0,,,,,
5325,5325_LibroBAC.pdf,0,LibroBAC.pdf,118.0,"Una consecuencia muy importante y fundamental de la elaboración y ajuste del presupuesto en función del ahorro es la inversión, pero dada la importancia y trascendencia de este tema para la educación ﬁnanciera, habremos de abordarlo también, en su extensión y precisión, en un capítulo posterior.","15, 16, 5, 1, 19",La inversión es una consecuencia fundamental en la elaboración y ajuste del presupuesto en función del ahorro. Pero deberemos abordarlo en un capítulo posterior debido a su importancia y trascendencia para la educación financiera.,Fiorella,15.0,16.0,5.0,1.0,19.0,,,,
